booking_id,customer_id,flight_id,origin_airport,dest_airport,NumTicketsOrdered,PricePerTicket
232687,ECO_P,5651,IAH,PHX,3,382.5
232729,ECO,5911,IAH,PHX,1,428
232772,BUS,1787,PHX,IAH,1,520
232814,BUS,865,PHX,IAH,1,687.5
232857,ECO_P,5841,SJC,IAH,1,485.41
232899,ECO_P,203,IAH,RDU,1,292
232942,ECO,5006,IAH,RDU,1,152.5
232984,ECO,3558,RDU,IAH,1,273
233027,ECO,5394,IAH,RSW,7,309
233069,ECO_P,3959,IAH,RSW,6,209
233112,BUS,6427,RSW,IAH,3,254
233154,BUS,676,RSW,IAH,1,292.5
233197,BUS,565,IAH,RSW,1,351.5
233239,F_CLASS,4148,IAH,RSW,5,486
233282,ECO_P,4146,IAH,SAN,1,97
233324,F_CLASS,1126,IAH,SAN,1,169
233367,F_CLASS,636,IAH,SAN,1,254
233409,ECO_P,1166,IAH,SAN,5,479
233452,ECO_P,2227,IAH,SAN,4,70.5
233494,ECO_P,2058,IAH,SAN,11,99
233537,BUS,902,SAN,IAH,1,121
233579,ECO,6042,SAN,IAH,3,136.5
233622,ECO_P,1328,IAH,SAN,6,151.5
233664,F_CLASS,3979,IAH,SAN,9,163.5
233707,F_CLASS,1663,SAN,IAH,3,176
233749,F_CLASS,4564,SAN,IAH,1,189
233792,F_CLASS,5908,IAH,SAN,2,200
233834,BUS,567,IAH,SAN,7,210
233877,BUS,3262,SAN,IAH,4,222.5
233919,BUS,3658,SAN,IAH,2,241.5
233962,ECO_P,3517,IAH,SAN,7,261.5
234004,BUS,4881,IAH,SAN,1,284.5
234047,ECO,3963,SAN,IAH,1,305.5
234089,ECO_P,3356,SAN,IAH,1,343
234132,ECO,2626,IAH,SAN,1,373
234174,ECO_P,1896,IAH,SAN,3,427.5
234217,F_CLASS,1631,SAN,IAH,1,531
234259,F_CLASS,4181,SAN,IAH,1,453.75
234302,F_CLASS,437,SFO,IAH,1,652.22
234344,F_CLASS,5679,IAH,SAT,1,202
234387,BUS,5983,SAT,IAH,1,112
234429,BUS,2132,SAT,IAH,1,152.5
234472,F_CLASS,2835,IAH,SAT,2,191.5
234514,ECO,2665,IAH,SAT,1,204
234557,F_CLASS,1473,IAH,SAT,1,219
234599,BUS,832,IAH,SAT,1,270.5
234642,ECO_P,5375,IAH,SAT,1,574.5
234684,BUS,1326,IAH,TPA,1,173.69
234727,ECO_P,2774,IAH,SEA,2,179
234769,ECO,116,IAH,SEA,1,312
234812,ECO_P,4338,IAH,SEA,1,545
234854,ECO_P,2507,SEA,IAH,2,95
234897,F_CLASS,5041,IAH,SEA,6,134
234939,ECO,3899,IAH,SEA,1,151.5
234982,ECO,5264,SEA,IAH,1,173.5
235024,ECO_P,107,SEA,IAH,8,190.5
235067,ECO_P,3248,IAH,SEA,1,208
235109,F_CLASS,7373,IAH,SEA,9,227.5
235152,ECO,401,SEA,IAH,1,249
235194,ECO,1608,SEA,IAH,4,281
235237,F_CLASS,1067,SEA,IAH,1,313.5
235279,ECO,167,IAH,SEA,1,344
235322,BUS,626,SEA,IAH,1,372.5
235364,ECO,1756,SEA,IAH,1,439
235407,F_CLASS,3295,IAH,SEA,1,495.5
235449,ECO,5531,IAH,SEA,1,623
235492,ECO_P,957,IAH,SEA,1,433.26
235534,ECO,3719,IAH,SFO,1,121
235577,ECO_P,1884,IAH,SFO,1,293
235619,ECO_P,1473,IAH,SFO,9,592
235662,F_CLASS,3472,IAH,SFO,2,740
235704,BUS,3628,IAH,SFO,1,409.55
235747,ECO_P,7433,HNL,IAH,1,398.42
235789,ECO,4002,IAH,SFO,18,200
235832,F_CLASS,3827,SFO,IAH,1,223.5
235874,BUS,5341,SFO,IAH,2,246.5
235917,ECO_P,4690,IAH,SFO,1,279.5
235959,ECO_P,3514,IAH,SFO,1,294
236002,F_CLASS,3812,SFO,IAH,6,321
236044,F_CLASS,4528,SFO,IAH,2,348.5
236087,ECO,924,IAH,SFO,4,379
236129,ECO_P,4635,IAH,SFO,1,422.5
236172,ECO,147,SFO,IAH,1,457.5
236214,F_CLASS,2629,SFO,IAH,1,516.5
236257,BUS,4088,IAH,SFO,1,568
236299,BUS,6252,IAH,SFO,1,603
236342,F_CLASS,6277,SFO,IAH,1,626
236384,F_CLASS,4914,SFO,IAH,1,667.5
236427,ECO,4661,IAH,SFO,3,723.5
236469,ECO,1602,IAH,SFO,1,805.5
236512,F_CLASS,757,SFO,IAH,1,989.5
236554,ECO_P,5889,IAH,SFO,1,279.09
236597,BUS,2119,IAH,SFO,1,280.85
236639,F_CLASS,6302,SEA,IAH,1,491.18
236682,F_CLASS,1361,IAH,SFO,1,262.19
236724,ECO,3733,IAH,SJC,5,798
236767,ECO_P,3745,SJC,IAH,1,190.5
236809,BUS,439,SJC,IAH,2,223.5
236852,ECO,3081,IAH,SJC,3,263
236894,ECO,2369,IAH,SJC,1,333
236937,ECO_P,3351,SJC,IAH,1,511.5
236979,BUS,1203,SJC,IAH,1,937.5
237022,BUS,1704,IAH,SJU,1,215
237064,BUS,562,SJU,IAH,4,163.5
237107,BUS,1503,IAH,SJU,1,237
237149,ECO,3299,IAH,SJU,1,285
237192,F_CLASS,645,SJU,IAH,1,364
237234,ECO_P,6144,SJU,IAH,1,512
237277,ECO,3147,IAH,SLC,1,151
237319,F_CLASS,4702,IAH,SLC,1,215.28
237362,ECO,2477,IAH,SLC,1,192
237404,BUS,968,IAH,SLC,1,212
237447,F_CLASS,3866,SLC,IAH,1,239
237489,ECO_P,1965,SLC,IAH,1,258.5
237532,ECO,5496,SLC,IAH,1,298.5
237574,ECO_P,959,IAH,SLC,1,347
237617,ECO_P,866,IAH,SLC,1,412.5
237659,ECO,4019,IAH,SLC,1,557.5
237702,F_CLASS,5321,IAH,SMF,1,653
237744,F_CLASS,4993,SMF,IAH,1,225
237787,ECO_P,5167,IAH,SMF,1,276
237829,ECO,5800,IAH,SMF,1,388
237872,F_CLASS,833,SMF,IAH,1,569
237914,BUS,2110,IAH,SMF,1,360.81
237957,BUS,3833,IAH,SNA,1,263
237999,F_CLASS,1601,IAH,SNA,1,682
238042,BUS,378,SNA,IAH,1,140
238084,BUS,2388,SNA,IAH,1,164
238127,F_CLASS,2593,IAH,SNA,5,185.5
238169,BUS,901,IAH,SNA,2,208
238212,ECO_P,5230,SNA,IAH,1,227.5
238254,BUS,3170,SNA,IAH,1,253
238297,BUS,3136,IAH,SNA,1,275.5
238339,ECO_P,61,IAH,SNA,1,295.5
238382,ECO_P,360,SNA,IAH,1,328
238424,F_CLASS,6987,SNA,IAH,1,364
238467,ECO_P,1436,IAH,SNA,1,457
238509,BUS,2450,IAH,SNA,1,597
238552,ECO,4556,SNA,IAH,1,724.5
238594,ECO,3129,LAX,IAH,1,380.55
238637,ECO_P,2927,IAH,TPA,3,74
238679,ECO,1124,IAH,TPA,3,150
238722,F_CLASS,5993,IAH,TPA,1,243
238764,ECO_P,3347,IAH,TPA,1,483
238807,F_CLASS,938,TPA,IAH,1,68.5
238849,BUS,2460,TPA,IAH,6,89
238892,ECO_P,539,IAH,TPA,5,111.5
238934,ECO,5983,IAH,TPA,3,129.5
238977,F_CLASS,1901,TPA,IAH,1,142.5
239019,ECO,7418,TPA,IAH,1,156
239062,BUS,2145,IAH,TPA,1,172
239104,ECO_P,551,IAH,TPA,1,185
239147,ECO_P,3652,TPA,IAH,1,198
239189,ECO,7409,TPA,IAH,1,214.5
239232,ECO_P,2368,IAH,TPA,1,234
239274,F_CLASS,1776,IAH,TPA,1,253
239317,F_CLASS,6243,TPA,IAH,3,281.5
239359,BUS,4506,TPA,IAH,1,310.5
239402,ECO,3389,IAH,TPA,1,356.5
239444,F_CLASS,3745,IAH,TPA,1,463
239487,BUS,3601,MCO,IAH,1,467.85
239529,ECO_P,7404,ICT,DEN,1,155
239572,ECO_P,6155,FSD,DEN,1,118.22
239614,ECO_P,1500,IND,DEN,1,435
239657,BUS,5604,IND,DEN,1,175
239699,ECO_P,1369,IND,IAH,1,166
239742,F_CLASS,5051,IND,ORD,1,75
239784,BUS,1238,ORD,IND,1,127.5
239827,ECO,3433,IND,SFO,1,186
239869,F_CLASS,4280,IND,SFO,3,406
239912,ECO,5350,IND,HNL,1,465.67
239954,ECO_P,6023,IND,SFO,2,113
239997,BUS,5432,SFO,IND,1,152.5
240039,F_CLASS,2440,SFO,IND,1,176.5
240082,ECO,1575,IND,SFO,1,212.5
240124,ECO,533,IND,SFO,2,242.5
240167,BUS,3006,SFO,IND,2,285
240209,F_CLASS,2991,SFO,IND,1,359.5
240252,ECO_P,5003,IND,SFO,1,496.87
240294,F_CLASS,6530,IND,SFO,1,152.63
240337,F_CLASS,5889,ITO,LAX,1,360.5
240379,ECO_P,3291,JAC,DEN,1,784
240422,BUS,60,JAC,DEN,1,638.5
240464,F_CLASS,4358,JAC,EWR,1,763
240507,ECO_P,4168,JAC,ORD,1,559
240549,BUS,1199,ORD,JAC,1,471
240592,BUS,5763,JAX,EWR,3,184
240634,ECO_P,667,JAX,EWR,2,335
240677,ECO,2990,JAX,EWR,2,111
240719,F_CLASS,4156,EWR,JAX,1,183
240762,ECO,4739,JAX,EWR,1,276
240804,BUS,900,JAX,IAH,2,340
240847,BUS,4180,IAH,JAX,1,270.5
240889,ECO_P,1119,JAX,ORD,6,192
240932,ECO_P,5482,ORD,JAX,3,96
240974,F_CLASS,3844,ORD,JAX,1,217
241017,ECO,2673,SNA,EWR,1,607.53
241059,ECO,3037,KOA,LAX,1,268
241102,ECO_P,2298,KOA,LAX,1,451
241144,F_CLASS,1841,KOA,LAX,3,272.5
241187,ECO_P,1145,KOA,SFO,1,275
241229,BUS,3252,KOA,SFO,1,696
241272,BUS,2897,KOA,SFO,2,272.5
241314,ECO_P,5111,LAS,BWI,1,191
241357,F_CLASS,4879,LAS,DEN,1,111
241399,ECO_P,605,LAS,DEN,1,188
241442,BUS,4893,LAS,DEN,1,282
241484,ECO_P,1757,LAS,DEN,1,536
241527,ECO_P,5790,DEN,LAS,2,65
241569,ECO_P,3193,DEN,LAS,2,107
241612,ECO_P,2629,DEN,LAS,1,152
241654,ECO,881,DEN,LAS,1,198.5
241697,ECO_P,3774,DEN,LAX,1,234.88
241739,ECO,5997,DEN,ONT,1,112.63
241782,ECO,6051,LAS,EWR,1,118
241824,F_CLASS,5312,LAS,EWR,2,163
241867,BUS,5070,LAS,EWR,2,208
241909,F_CLASS,221,LAS,EWR,1,270
241952,ECO,1985,LAS,EWR,1,333
241994,BUS,4160,LAS,EWR,1,419
242037,ECO,4613,LAS,EWR,1,511
242079,F_CLASS,617,LAS,EWR,1,674
242122,ECO_P,7395,LAS,EWR,1,874
242164,BUS,858,LAS,EWR,1,111
242207,BUS,1590,EWR,LAS,2,148.5
242249,ECO,5920,EWR,LAS,1,175.5
242292,F_CLASS,3272,LAS,EWR,1,206
242334,BUS,3627,LAS,EWR,1,252.5
242377,F_CLASS,614,EWR,LAS,1,346
242419,ECO,7421,EWR,LAS,1,507
242462,ECO,4039,LAS,EWR,1,421.89
242504,BUS,4292,LAS,IAD,1,145
242547,ECO,6049,LAS,IAD,1,234
242589,F_CLASS,578,LAS,IAD,2,355
242632,ECO,2020,LAS,IAD,1,595
242674,ECO_P,1479,IAD,LAS,1,85
242717,BUS,107,LAS,IAD,1,204
242759,F_CLASS,2103,LAS,IAD,1,278.5
242802,F_CLASS,4854,LAS,IAD,1,308.19
242844,F_CLASS,1428,LAS,IAH,1,130
242887,ECO_P,5445,LAS,IAH,2,192
242929,BUS,1038,LAS,IAH,1,272
242972,F_CLASS,4183,LAS,IAH,3,431
243014,ECO,2919,LAS,IAH,1,817
243057,ECO_P,4246,IAH,LAS,1,92
243099,ECO,4775,IAH,LAS,1,148
243142,ECO_P,3961,LAS,IAH,1,198.5
243184,ECO,785,LAS,IAH,1,237.5
243227,ECO,6609,IAH,LAS,1,353
243269,BUS,5211,IAH,LAS,1,717.5
243312,BUS,654,LAS,LAX,1,87
243354,F_CLASS,5967,LAS,LAX,1,166
243397,ECO_P,2563,LAS,LAX,1,312
243439,F_CLASS,1449,LAS,LAX,3,53.5
243482,ECO,573,LAS,LAX,1,68
243524,ECO,2198,LAS,LAX,1,56.08
243567,ECO_P,2691,LAS,ORD,1,144
243609,F_CLASS,3323,LAS,ORD,1,216
243652,BUS,2566,LAS,ORD,5,356
243694,BUS,4698,LAS,ORD,3,495
243737,BUS,4175,LAS,ORD,1,787
243779,F_CLASS,283,EWR,LAS,1,247.06
243822,F_CLASS,4768,LAS,ORD,1,181
243864,F_CLASS,5555,LAS,ORD,1,342
243907,ECO,2363,ORD,SNA,1,283.4
243949,ECO_P,306,LAS,SFO,1,83
243992,BUS,4792,LAS,SFO,1,110
244034,F_CLASS,5672,LAS,SFO,1,139
244077,ECO_P,4594,LAS,SFO,3,172
244119,BUS,2975,LAS,SFO,7,201
244162,F_CLASS,346,LAS,SFO,1,255
244204,ECO_P,6109,LAS,SFO,1,331
244247,ECO,4793,LAS,SFO,1,439
244289,F_CLASS,2858,LAS,SFO,2,613
244332,ECO_P,1920,LAS,SFO,1,908
244374,F_CLASS,3148,LAS,SFO,1,63.5
244417,F_CLASS,1658,SFO,LAS,1,83
244459,BUS,3418,SFO,LAS,1,97.5
244502,BUS,3645,LAS,SFO,1,122
244544,ECO,3028,LAS,SFO,1,152.5
244587,ECO_P,6247,SFO,LAS,1,209
244629,BUS,2794,LAS,SFO,1,345
244672,BUS,1675,LAS,SFO,1,326.9
244714,BUS,4133,LAS,SFO,1,62.51
244757,ECO_P,3318,LAS,SFO,1,227.02
244799,ECO_P,5575,AUS,LAX,1,195.5
244842,ECO,627,LAX,BOS,1,168
244884,F_CLASS,5049,LAX,BOS,1,282
244927,BUS,5263,LAX,BOS,1,493
244969,ECO_P,6244,LAX,BOS,1,199.42
245012,ECO_P,2699,LAX,BOS,2,135.5
245054,F_CLASS,3823,LAX,BOS,2,166.5
245097,ECO_P,4087,BOS,LAX,1,196.5
245139,ECO,6107,BOS,LAX,1,247.5
245182,BUS,3769,LAX,BOS,1,316
245224,F_CLASS,1448,BOS,LAX,1,282
245267,BUS,816,LAX,BWI,1,169
245309,ECO,2626,LAX,CLE,2,238
245352,ECO,4813,LAX,CLE,1,512
245394,BUS,2672,CLE,LAX,5,99
245437,ECO_P,1886,LAX,CLE,1,160.5
245479,F_CLASS,2343,LAX,CLE,1,204.5
245522,ECO,2692,CLE,LAX,1,269
245564,ECO,1142,CLE,LAX,1,443
245607,ECO,1348,LAX,CLE,1,337.34
245649,ECO_P,1982,LAX,DEN,6,94
245692,F_CLASS,5252,LAX,DEN,2,140
245734,F_CLASS,5197,LAX,DEN,1,188
245777,ECO_P,3561,LAX,DEN,2,232
245819,ECO,4305,LAX,DEN,1,314
245862,BUS,4695,LAX,DEN,1,467
245904,BUS,365,AUS,LAX,1,194.13
245947,ECO_P,407,LAX,DEN,1,278.53
245989,F_CLASS,3785,LAX,DEN,1,52.5
246032,F_CLASS,2598,DEN,LAX,4,69
246074,ECO_P,2743,DEN,LAX,8,80.5
246117,F_CLASS,3156,LAX,DEN,10,92
246159,ECO,3881,LAX,DEN,1,106
246202,ECO_P,2712,DEN,LAX,13,116.5
246244,ECO_P,5096,DEN,LAX,1,127.5
246287,ECO_P,1221,LAX,DEN,1,141.5
246329,F_CLASS,2897,LAX,DEN,1,157.5
246372,ECO,3153,DEN,LAX,1,174
246414,ECO_P,2100,DEN,LAX,1,198.5
246457,ECO,1990,LAX,DEN,1,218
246499,ECO,1356,LAX,DEN,2,238
246542,BUS,1361,DEN,LAX,4,272
246584,BUS,3247,DEN,LAX,1,311
246627,ECO,5967,LAX,DEN,1,448.5
246669,BUS,5622,MSP,LAX,1,565.21
246712,F_CLASS,5649,RNO,DEN,1,343.61
246754,BUS,4529,DEN,SNA,1,93.12
246797,ECO_P,1547,LAX,DFW,1,199
246839,BUS,2535,LAX,EWR,5,143
246882,BUS,5168,LAX,EWR,1,186
246924,ECO,1707,LAX,EWR,1,229
246967,F_CLASS,3795,LAX,EWR,3,282
247009,F_CLASS,6220,LAX,EWR,1,344
247052,ECO_P,544,LAX,EWR,3,389
247094,F_CLASS,5665,LAX,EWR,6,454
247137,BUS,1121,LAX,EWR,1,562
247179,ECO,420,LAX,EWR,1,703
247222,F_CLASS,3385,LAX,EWR,1,886
247264,F_CLASS,2235,BOS,LAX,1,241.51
247307,ECO_P,7431,LAX,EWR,1,180.34
247349,BUS,2166,EWR,LAX,11,123
247392,F_CLASS,5509,LAX,EWR,2,154.5
247434,BUS,404,LAX,EWR,2,171
247477,ECO_P,4191,EWR,LAX,1,187.5
247519,ECO_P,2853,EWR,LAX,16,201
247562,F_CLASS,2732,LAX,EWR,7,215.5
247604,F_CLASS,4726,LAX,EWR,4,226.5
247647,BUS,1535,EWR,LAX,1,238.5
247689,ECO_P,4903,EWR,LAX,1,249
247732,F_CLASS,1519,LAX,EWR,11,263
247774,ECO,5166,LAX,EWR,1,277.5
247817,BUS,5672,EWR,LAX,1,291.5
247859,ECO,2247,EWR,LAX,1,306.5
247902,ECO_P,3938,LAX,EWR,1,320.5
247944,ECO_P,3433,LAX,EWR,1,347.5
247987,ECO_P,2499,EWR,LAX,3,364.5
248029,F_CLASS,4887,EWR,LAX,1,382.5
248072,BUS,6383,LAX,EWR,1,399
248114,ECO_P,3045,LAX,EWR,1,416
248157,F_CLASS,5350,EWR,LAX,1,449
248199,BUS,1549,EWR,LAX,1,498.5
248242,BUS,1346,LAX,EWR,1,604.5
248284,ECO,6565,LAX,EWR,1,679
248327,ECO,4726,EWR,LAX,1,954.5
248369,F_CLASS,1711,LAX,EWR,1,265.62
248412,ECO,4415,EWR,SFO,1,566.25
248454,ECO,12,LAX,EWR,1,496.52
248497,F_CLASS,5571,LAX,HNL,2,239
248539,ECO,5634,LAX,HNL,1,326
248582,ECO_P,4725,LAX,HNL,2,557
248624,ECO,3704,LAX,HNL,1,378.72
248667,ECO,5106,LAX,HNL,1,744.57
248709,ECO_P,4994,HNL,LAX,1,218.5
248752,ECO,4329,LAX,HNL,2,238.5
248794,ECO,6224,HNL,LAX,1,252
248837,ECO_P,2721,HNL,LAX,3,267
248879,ECO,5246,HNL,LAX,4,278
248922,ECO_P,3564,HNL,LAX,1,294
248964,BUS,1546,LAX,HNL,1,313
249007,F_CLASS,1787,LAX,HNL,3,329
249049,ECO_P,5704,HNL,LAX,6,348
249092,ECO,4302,HNL,LAX,1,366
249134,BUS,132,LAX,HNL,1,383
249177,F_CLASS,5783,HNL,LAX,1,399.5
249219,ECO,6514,LAX,HNL,1,425.5
249262,ECO_P,2152,HNL,LAX,1,455
249304,BUS,4965,HNL,LAX,1,489
249347,F_CLASS,416,LAX,HNL,1,590
249389,F_CLASS,171,LAX,HNL,1,709.5
249432,F_CLASS,1821,LAX,HNL,1,852
249474,ECO,3954,LIH,LAX,1,357.53
249517,ECO_P,2316,LAX,HNL,1,241.98
249559,F_CLASS,5931,LAX,HNL,1,347.82
249602,BUS,1597,LAX,IAD,1,196
249644,BUS,150,LAX,IAD,6,263
249687,ECO,1118,LAX,IAD,3,316
249729,ECO_P,3809,LAX,IAD,1,414
249772,F_CLASS,293,LAX,IAD,2,534
249814,F_CLASS,857,LAX,IAD,1,657
249857,BUS,6176,LAX,IAD,1,925
249899,ECO,2499,LAX,IAD,1,345.47
249942,ECO,960,EWR,LAX,1,570.81
249984,F_CLASS,2323,IAD,LAX,1,161.5
250027,F_CLASS,2177,LAX,IAD,1,184
250069,ECO,999,LAX,IAD,3,207
250112,ECO_P,5666,IAD,LAX,3,226
250154,ECO,3348,LAX,IAD,1,238
250197,ECO_P,3059,IAD,LAX,1,257.5
250239,BUS,5289,IAD,LAX,1,275.5
250282,BUS,3263,IAD,LAX,2,294.5
250324,F_CLASS,941,IAD,LAX,1,318.5
250367,ECO_P,3810,LAX,IAD,2,341.5
250409,F_CLASS,5350,LAX,IAD,1,372
250452,BUS,3761,IAD,LAX,1,405
250494,F_CLASS,932,IAD,LAX,2,433
250537,ECO_P,4109,LAX,IAD,1,523.5
250579,BUS,7411,LAX,IAD,1,606
250622,ECO_P,1342,IAD,LAX,1,715
250664,ECO,1759,IAD,LAX,1,937.5
250707,ECO_P,4730,LAX,IAD,1,233.66
250749,ECO_P,7403,LAX,IAH,1,95
250792,BUS,684,LAX,IAH,1,158
250834,F_CLASS,5413,LAX,IAH,1,238
250877,F_CLASS,6273,LAX,IAH,1,322
250919,ECO,1676,LAX,IAH,10,457
250962,F_CLASS,6735,LAX,IAH,2,585
251004,F_CLASS,3298,LAX,IAH,1,829
251047,ECO_P,3485,EWR,LAX,1,228.59
251089,BUS,203,IAH,LAX,1,54
251132,ECO,4793,LAX,IAH,7,93
251174,BUS,2491,LAX,IAH,1,109.5
251217,F_CLASS,5665,IAH,LAX,6,127
251259,ECO_P,1991,IAH,LAX,2,142
251302,ECO,1313,LAX,IAH,3,155.5
251344,BUS,4496,LAX,IAH,5,173.5
251387,ECO,4577,IAH,LAX,7,189.5
251429,F_CLASS,3304,IAH,LAX,2,204.5
251472,BUS,4513,LAX,IAH,1,223
251514,BUS,608,LAX,IAH,3,246
251557,ECO_P,826,IAH,LAX,2,272
251599,ECO,3055,IAH,LAX,1,299.5
251642,BUS,4405,LAX,IAH,1,322
251684,F_CLASS,4250,LAX,IAH,1,349.5
251727,ECO,1064,IAH,LAX,1,400.5
251769,ECO_P,3936,IAH,LAX,2,436.5
251812,F_CLASS,2707,LAX,IAH,2,515
251854,F_CLASS,2243,LAX,IAH,1,588
251897,ECO,5308,IAH,LAX,1,755
251939,BUS,5696,EWR,LAX,1,152.64
251982,ECO_P,2750,LAX,SJU,1,157
252024,ECO_P,3522,IAH,SNA,1,175.84
252067,BUS,5396,LAX,ITO,1,376
252109,ECO_P,2017,ITO,LAX,1,288
252152,ECO_P,4031,LAX,ITO,1,576.5
252194,ECO_P,3024,LAX,KOA,1,344
252237,BUS,2506,HNL,LAX,1,215.69
252279,ECO,2745,KOA,LAX,14,198
252322,ECO,3447,LAX,KOA,1,243.5
252364,ECO_P,1460,KOA,LAX,1,277.5
252407,BUS,1217,LAX,KOA,1,307
252449,ECO,6166,KOA,LAX,1,331
252492,ECO,5579,KOA,LAX,1,363
252534,F_CLASS,3384,KOA,LAX,1,413
252577,BUS,4249,LAX,KOA,1,517.5
252619,ECO,2701,KOA,LAX,1,724
252662,ECO,3011,LAX,KOA,1,878.5
252704,BUS,5058,LIH,LAX,1,750.2
252747,ECO,5018,LAX,LAS,1,57
252789,ECO,4185,LAX,LAS,1,99
252832,ECO,1624,LAX,LAS,1,177
252874,ECO_P,5455,LAX,LAS,5,366
252917,ECO,3592,LAX,LAS,1,54
252959,BUS,602,LAX,LAS,4,63.5
253002,F_CLASS,5734,LAS,LAX,1,73.5
253044,ECO_P,5018,LAX,LAS,1,86.5
253087,ECO,4058,LAS,LAX,2,103
253129,ECO,4009,LAX,LAS,1,138
253172,F_CLASS,5237,LAS,LAX,1,178.5
253214,BUS,3018,LAS,LAX,1,301.5
253257,BUS,4815,LAX,LIH,4,278
253299,BUS,5932,LAX,LIH,1,677.19
253342,ECO_P,2590,LIH,LAX,1,176
253384,ECO_P,3652,LAX,LIH,4,218.5
253427,F_CLASS,2605,LAX,LIH,1,255.5
253469,F_CLASS,6211,LIH,LAX,1,280
253512,ECO_P,415,LIH,LAX,1,346.5
253554,F_CLASS,3373,LAX,LIH,1,405.5
253597,F_CLASS,5474,LAX,LIH,2,482.5
253639,ECO_P,5728,LIH,LAX,1,624
253682,ECO_P,1070,LIH,LAX,1,880.5
253724,ECO_P,5078,LAX,MCO,3,127
253767,F_CLASS,2666,LAX,MCO,1,189
253809,F_CLASS,2821,LAX,MCO,1,373
253852,ECO,4775,LAX,MCO,1,813
253894,ECO,772,LAX,MCO,1,126.07
253937,F_CLASS,6192,LAX,MCO,1,247.5
253979,F_CLASS,1385,MCO,LAX,3,104.5
254022,ECO,233,LAX,MCO,1,130.5
254064,ECO_P,5179,LAX,MCO,1,146.5
254107,ECO,2189,MCO,LAX,1,165
254149,ECO_P,2695,LAX,MCO,2,184
254192,BUS,3176,MCO,LAX,2,206.5
254234,F_CLASS,2465,MCO,LAX,9,231
254277,ECO_P,6944,LAX,MCO,1,256.5
254319,BUS,407,LAX,MCO,1,290.5
254362,F_CLASS,5909,MCO,LAX,2,347
254404,BUS,4361,MCO,LAX,1,487
254447,ECO_P,123,MCO,LAX,1,912.5
254489,ECO_P,5549,LAX,MIA,1,209
254532,BUS,4005,LAX,MSP,1,290.5
254574,BUS,1690,LAX,OGG,3,392
254617,F_CLASS,5778,HNL,LAX,1,238.6
254659,BUS,4317,LAX,OGG,1,208
254702,ECO_P,2118,LAX,OGG,1,245.5
254744,ECO_P,1338,OGG,LAX,1,268
254787,BUS,3845,LAX,OGG,1,291
254829,ECO_P,629,OGG,LAX,2,320
254872,BUS,4725,LAX,OGG,1,351.5
254914,ECO_P,6393,OGG,LAX,1,388.5
254957,ECO,2232,OGG,LAX,1,450
254999,F_CLASS,3719,LAX,OGG,1,556
255042,ECO_P,7376,LAX,OGG,1,690
255084,ECO,805,LAX,OGG,1,866
255127,BUS,5661,LAX,OGG,1,362.71
255169,ECO,4118,LAX,ORD,5,115
255212,ECO_P,5652,LAX,ORD,2,164
255254,F_CLASS,363,LAX,ORD,1,213
255297,F_CLASS,3792,LAX,ORD,1,304
255339,BUS,1823,LAX,ORD,2,370
255382,ECO,4108,LAX,ORD,2,497
255424,ECO,2383,LAX,ORD,3,648
255467,BUS,1235,LAX,BDL,1,428
255509,BUS,2143,LAX,BOS,1,203.5
255552,ECO,4675,LAX,BUF,1,227
255594,ECO,1472,LAX,ORD,1,423.89
255637,BUS,5177,EWR,LAX,1,202.13
255679,ECO,2661,LAX,ORD,11,79
255722,ECO,2608,ORD,LAX,1,99
255764,BUS,1181,ORD,LAX,10,118
255807,ECO_P,4250,LAX,ORD,5,131
255849,ECO,3792,LAX,ORD,9,143.5
255892,ECO,2052,ORD,LAX,1,157.5
255934,ECO,2483,ORD,LAX,2,169.5
255977,ECO,5533,LAX,ORD,2,184
256019,ECO,4751,ORD,LAX,3,197.5
256062,ECO_P,6315,LAX,ORD,19,217
256104,ECO_P,2249,LAX,ORD,1,237
256147,ECO,4247,ORD,LAX,1,254.5
256189,ECO_P,233,ORD,LAX,3,271.5
256232,F_CLASS,2234,LAX,ORD,1,294.5
256274,F_CLASS,2467,LAX,ORD,6,326.5
256317,ECO,4904,ORD,LAX,2,368.5
256359,ECO,3500,ORD,LAX,1,398.5
256402,F_CLASS,436,LAX,ORD,1,457
256444,F_CLASS,436,LAX,ORD,1,509.5
256487,ECO,4031,ORD,LAX,1,613.5
256529,ECO_P,250,MCO,LAX,1,105.83
256572,ECO_P,2073,IAD,LAX,1,291.55
256614,BUS,4824,LAX,ORD,1,294.39
256657,BUS,5574,LAX,ORD,1,185.25
256699,F_CLASS,3638,LAX,PHX,1,102
256742,BUS,3916,LAX,SFO,14,56
256784,F_CLASS,2441,LAX,SFO,3,92
256827,F_CLASS,4178,LAX,SFO,3,133
256869,ECO,6361,LAX,SFO,3,162
256912,ECO_P,6030,LAX,SFO,1,191
256954,ECO,5764,LAX,SFO,3,225
256997,ECO,3765,LAX,SFO,1,294
257039,ECO,6449,LAX,SFO,1,406
257082,ECO_P,2863,LAX,SFO,1,92
257124,ECO_P,2125,KOA,LAX,1,371.66
257167,ECO_P,5372,LAX,SFO,1,53.5
257209,ECO_P,3190,LAX,SFO,13,61
257252,F_CLASS,4580,LAX,SFO,1,72.5
257294,ECO,1006,SFO,LAX,11,80.5
257337,ECO,2440,LAX,SFO,3,89
257379,F_CLASS,816,LAX,SFO,2,97
